filename,width,height,class,xmin,ymin,xmax,ymax
VID_3.mp4_frame_320.jpg,1920,1080,connection,622,453,752,473
VID_3.mp4_frame_1020.jpg,1920,1080,connection,662,480,777,497
MOVIE_2.mp4_frame_1250.jpg,1080,1920,connection,508,832,601,852
MOVIE_3.mp4_frame_890.jpg,1080,1920,connection,505,841,604,862
VID_3.mp4_frame_780.jpg,1920,1080,connection,653,471,769,486
20200529_102041.jpg,3024,4032,connection,1254,1663,1804,1792
MOVIE_1.mp4_frame_560.jpg,1080,1920,connection,545,870,622,884
MOVIE_2.mp4_frame_160.jpg,1080,1920,connection,476,866,576,880
VID_3.mp4_frame_250.jpg,1920,1080,connection,637,433,768,448
MOVIE_2.mp4_frame_40.jpg,1080,1920,connection,487,893,586,906
VID_10.mp4_frame_4.jpg,2160,3840,connection,990,2048,1229,2102
VID_3.mp4_frame_520.jpg,1920,1080,connection,641,464,765,484
MOVIE_1.mp4_frame_60.jpg,1080,1920,connection,507,913,581,927
20200529_101929.jpg,3024,4032,connection,1604,1323,1980,1404
MOVIE_3.mp4_frame_350.jpg,1080,1920,connection,502,833,613,861
20200529_101835.jpg,3024,4032,connection,1162,1463,1669,1571
MOVIE_2.mp4_frame_80.jpg,1080,1920,connection,488,885,580,902
MOVIE_1.mp4_frame_100.jpg,1080,1920,connection,501,914,584,928
MOVIE_2.mp4_frame_60.jpg,1080,1920,connection,490,891,582,906
MOVIE_3.mp4_frame_760.jpg,1080,1920,connection,504,853,605,874
VID_3.mp4_frame_810.jpg,1920,1080,connection,655,473,772,488
20200529_101937.jpg,3024,4032,connection,1547,2052,1903,2159
20200529_102208.jpg,3024,4032,connection,1385,1993,1606,2042
20200529_102211.jpg,3024,4032,connection,1402,2088,1638,2138
VID_11.mp4_frame_520.jpg,1920,1080,connection,879,494,1050,541
MOVIE_1.mp4_frame_680.jpg,1080,1920,connection,550,871,633,892
VID_10.mp4_frame_10.jpg,2160,3840,connection,976,2053,1222,2097
VID_3.mp4_frame_660.jpg,1920,1080,connection,647,464,765,481
MOVIE_2.mp4_frame_1060.jpg,1080,1920,connection,488,833,580,853
VID_10.mp4_frame_192.jpg,2160,3840,connection,975,2158,1238,2220
VID_11.mp4_frame_80.jpg,1920,1080,connection,876,372,1039,395
20200529_102045.jpg,3024,4032,connection,1169,1853,1743,2001
20200529_101809.jpg,3024,4032,connection,1292,1807,1685,1874
VID_10.mp4_frame_272.jpg,2160,3840,connection,994,2165,1265,2213
VID_11.mp4_frame_140.jpg,1920,1080,connection,891,398,1057,419
VID_3.mp4_frame_790.jpg,1920,1080,connection,656,472,769,486
VID_10.mp4_frame_120.jpg,2160,3840,connection,976,2116,1242,2159
20200529_102224.jpg,3024,4032,connection,1542,1705,1859,1768
MOVIE_3.mp4_frame_10.jpg,1080,1920,connection,513,813,604,833
VID_3.mp4_frame_140.jpg,1920,1080,connection,628,440,758,456
20200529_101751(0).jpg,3024,4032,connection,1607,1552,1878,1604
VID_10.mp4_frame_64.jpg,2160,3840,connection,994,2096,1248,2137
VID_10.mp4_frame_276.jpg,2160,3840,connection,990,2161,1271,2225
20200529_102050.jpg,3024,4032,connection,1169,1859,1740,1977
VID_10.mp4_frame_292.jpg,2160,3840,connection,994,2167,1235,2215
VID_3.mp4_frame_540.jpg,1920,1080,connection,639,467,762,487
20200529_101855.jpg,3024,4032,connection,1502,1861,1631,1895
VID_10.mp4_frame_132.jpg,2160,3840,connection,974,2124,1235,2170
VID_4.mp4_frame_140.jpg,1920,1080,connection,667,489,784,507
VID_3.mp4_frame_370.jpg,1920,1080,connection,640,458,759,475
VID_10.mp4_frame_24.jpg,2160,3840,connection,977,2054,1232,2107
VID_3.mp4_frame_740.jpg,1920,1080,connection,651,462,767,478
MOVIE_3.mp4_frame_770.jpg,1080,1920,connection,505,851,606,871
MOVIE_1.mp4_frame_520.jpg,1080,1920,connection,531,876,620,885
20200529_101918.jpg,3024,4032,connection,1607,1290,1977,1377
MOVIE_1.mp4_frame_80.jpg,1080,1920,connection,495,904,577,917
VID_3.mp4_frame_750.jpg,1920,1080,connection,652,464,770,477
VID_3.mp4_frame_1010.jpg,1920,1080,connection,663,482,779,497
VID_11.mp4_frame_550.jpg,1920,1080,connection,892,489,1066,521
MOVIE_2.mp4_frame_970.jpg,1080,1920,connection,480,841,571,857
VID_3.mp4_frame_90.jpg,1920,1080,connection,616,431,749,446
VID_3.mp4_frame_150.jpg,1920,1080,connection,632,440,759,457
20200529_101747.jpg,3024,4032,connection,1821,1696,2121,1744
VID_11.mp4_frame_70.jpg,1920,1080,connection,877,370,1042,394
MOVIE_1.mp4_frame_530.jpg,1080,1920,connection,532,877,615,891
VID_11.mp4_frame_160.jpg,1920,1080,connection,890,400,1056,424
VID_3.mp4_frame_680.jpg,1920,1080,connection,651,464,767,480
20200529_101856.jpg,3024,4032,connection,1521,1858,1653,1893
VID_3.mp4_frame_110.jpg,1920,1080,connection,622,432,750,448
MOVIE_1.mp4_frame_350.jpg,1080,1920,connection,532,914,615,926
MOVIE_3.mp4_frame_380.jpg,1080,1920,connection,509,820,619,847
VID_3.mp4_frame_440.jpg,1920,1080,connection,646,468,764,484
VID_3.mp4_frame_300.jpg,1920,1080,connection,636,439,755,457
20200529_102047.jpg,3024,4032,connection,1254,1697,1821,1823
VID_3.mp4_frame_890.jpg,1920,1080,connection,654,475,773,493
MOVIE_1.mp4_frame_620.jpg,1080,1920,connection,560,859,637,873
VID_11.mp4_frame_390.jpg,1920,1080,connection,888,476,1050,507
MOVIE_1.mp4_frame_240.jpg,1080,1920,connection,527,900,611,911
VID_3.mp4_frame_550.jpg,1920,1080,connection,644,465,766,488
MOVIE_2.mp4_frame_930.jpg,1080,1920,connection,482,844,577,864
VID_4.mp4_frame_150.jpg,1920,1080,connection,667,490,784,507
VID_11.mp4_frame_250.jpg,1920,1080,connection,877,439,1042,464
MOVIE_1.mp4_frame_590.jpg,1080,1920,connection,546,867,628,880
MOVIE_2.mp4_frame_940.jpg,1080,1920,connection,482,842,575,859
20200529_101836.jpg,3024,4032,connection,1292,1649,1780,1737
VID_3.mp4_frame_360.jpg,1920,1080,connection,634,459,757,479
MOVIE_2.mp4_frame_90.jpg,1080,1920,connection,483,882,581,903
MOVIE_3.mp4_frame_360.jpg,1080,1920,connection,508,828,603,851
20200529_101821.jpg,3024,4032,connection,1604,1215,2100,1323
MOVIE_2.mp4_frame_1070.jpg,1080,1920,connection,491,832,582,857
MOVIE_1.mp4_frame_660.jpg,1080,1920,connection,566,861,634,879
VID_3.mp4_frame_950.jpg,1920,1080,connection,667,483,784,498
VID_10.mp4_frame_44.jpg,2160,3840,connection,987,2081,1243,2118
MOVIE_3.mp4_frame_370.jpg,1080,1920,connection,504,824,610,853
20200529_102038.jpg,3024,4032,connection,1132,1875,1673,2008
20200529_102207.jpg,3024,4032,connection,1317,2009,1540,2057
VID_3.mp4_frame_120.jpg,1920,1080,connection,625,436,754,453
VID_3.mp4_frame_230.jpg,1920,1080,connection,638,432,760,446
MOVIE_1.mp4_frame_900.jpg,1080,1920,connection,519,871,604,887
MOVIE_3.mp4_frame_930.jpg,1080,1920,connection,507,857,601,875
20200529_101911.jpg,3024,4032,connection,1469,1901,1810,1967
VID_11.mp4_frame_580.jpg,1920,1080,connection,909,502,1073,529
VID_10.mp4_frame_308.jpg,2160,3840,connection,995,2160,1245,2208
MOVIE_1.mp4_frame_870.jpg,1080,1920,connection,541,887,625,903
20200529_101928.jpg,3024,4032,connection,1536,1289,1914,1386
VID_11.mp4_frame_320.jpg,1920,1080,connection,879,463,1052,484
MOVIE_3.mp4_frame_850.jpg,1080,1920,connection,502,840,603,863
MOVIE_3.mp4_frame_150.jpg,1080,1920,connection,503,824,604,848
20200529_101805.jpg,3024,4032,connection,974,866,1392,929
20200529_101850.jpg,3024,4032,connection,1519,1864,1644,1894
VID_11.mp4_frame_270.jpg,1920,1080,connection,879,446,1040,474
VID_10.mp4_frame_60.jpg,2160,3840,connection,997,2095,1245,2133
20200529_102046.jpg,3024,4032,connection,1199,1808,1766,1927
MOVIE_1.mp4_frame_430.jpg,1080,1920,connection,543,879,622,889
VID_3.mp4_frame_490.jpg,1920,1080,connection,643,462,762,484
MOVIE_2.mp4_frame_10.jpg,1080,1920,connection,478,900,576,916
20200529_101906(0).jpg,3024,4032,connection,1459,1904,1855,1996
MOVIE_1.mp4_frame_690.jpg,1080,1920,connection,551,875,633,895
MOVIE_1.mp4_frame_170.jpg,1080,1920,connection,514,894,595,907
VID_3.mp4_frame_800.jpg,1920,1080,connection,655,472,772,488
VID_10.mp4_frame_136.jpg,2160,3840,connection,979,2128,1230,2172
MOVIE_3.mp4_frame_60.jpg,1080,1920,connection,513,821,604,841
20200529_101851.jpg,3024,4032,connection,1482,1931,1613,1964
MOVIE_1.mp4_frame_700.jpg,1080,1920,connection,549,874,630,896
VID_11.mp4_frame_350.jpg,1920,1080,connection,884,466,1050,491
20200529_102213.jpg,3024,4032,connection,1450,2051,1695,2109
VID_10.mp4_frame_144.jpg,2160,3840,connection,983,2133,1228,2172
VID_10.mp4_frame_156.jpg,2160,3840,connection,988,2132,1244,2197
VID_11.mp4_frame_230.jpg,1920,1080,connection,880,430,1049,459
VID_3.mp4_frame_470.jpg,1920,1080,connection,643,466,767,487
20200529_102214.jpg,3024,4032,connection,1439,2063,1686,2120
20200529_101924.jpg,3024,4032,connection,1318,1060,1722,1156
VID_10.mp4_frame_52.jpg,2160,3840,connection,993,2087,1245,2127
VID_10.mp4_frame_212.jpg,2160,3840,connection,974,2164,1241,2227
MOVIE_2.mp4_frame_1010.jpg,1080,1920,connection,484,834,572,850
20200529_101749.jpg,3024,4032,connection,1362,1444,1640,1507
VID_11.mp4_frame_210.jpg,1920,1080,connection,877,430,1049,454
20200529_101738(0).jpg,3024,4032,connection,1469,2176,1752,2245
MOVIE_2.mp4_frame_200.jpg,1080,1920,connection,475,867,578,887
MOVIE_3.mp4_frame_130.jpg,1080,1920,connection,500,823,598,844
MOVIE_2.mp4_frame_1190.jpg,1080,1920,connection,513,827,605,847
VID_3.mp4_frame_1000.jpg,1920,1080,connection,665,482,781,496
VID_3.mp4_frame_970.jpg,1920,1080,connection,670,481,786,495
MOVIE_3.mp4_frame_120.jpg,1080,1920,connection,497,820,600,847
20200529_102035.jpg,3024,4032,connection,1348,1804,1884,1938
VID_3.mp4_frame_430.jpg,1920,1080,connection,644,464,766,483
20200529_101937(0).jpg,3024,4032,connection,1418,2059,1762,2159
20200529_101927.jpg,3024,4032,connection,1614,1303,1973,1389
MOVIE_2.mp4_frame_150.jpg,1080,1920,connection,476,867,571,884
MOVIE_1.mp4_frame_410.jpg,1080,1920,connection,542,891,622,903
20200529_101801.jpg,3024,4032,connection,1518,1381,1941,1448
MOVIE_1.mp4_frame_470.jpg,1080,1920,connection,540,871,619,885
MOVIE_1.mp4_frame_810.jpg,1080,1920,connection,559,882,638,895
MOVIE_1.mp4_frame_70.jpg,1080,1920,connection,497,905,577,918
20200529_101852.jpg,3024,4032,connection,1488,1945,1616,1972
VID_11.mp4_frame_410.jpg,1920,1080,connection,860,487,1030,513
MOVIE_2.mp4_frame_1160.jpg,1080,1920,connection,513,835,601,852
VID_11.mp4_frame_600.jpg,1920,1080,connection,898,496,1066,525
VID_3.mp4_frame_860.jpg,1920,1080,connection,654,473,770,490
20200529_101753.jpg,3024,4032,connection,1426,1707,1626,1755
20200529_101932.jpg,3024,4032,connection,1654,1548,1988,1622
VID_10.mp4_frame_252.jpg,2160,3840,connection,987,2162,1247,2229
VID_3.mp4_frame_70.jpg,1920,1080,connection,613,430,744,446
VID_3.mp4_frame_200.jpg,1920,1080,connection,637,437,763,451
MOVIE_1.mp4_frame_130.jpg,1080,1920,connection,503,913,587,927
MOVIE_3.mp4_frame_910.jpg,1080,1920,connection,505,849,599,869
VID_10.mp4_frame_80.jpg,2160,3840,connection,994,2101,1250,2142
VID_10.mp4_frame_220.jpg,2160,3840,connection,968,2168,1236,2228
VID_10.mp4_frame_200.jpg,2160,3840,connection,979,2170,1236,2221
20200529_101906.jpg,3024,4032,connection,1580,1803,1984,1892
MOVIE_2.mp4_frame_950.jpg,1080,1920,connection,481,838,572,853
VID_10.mp4_frame_228.jpg,2160,3840,connection,968,2166,1216,2225
20200529_102216.jpg,3024,4032,connection,1356,2015,1591,2053
MOVIE_1.mp4_frame_380.jpg,1080,1920,connection,534,908,617,922
20200529_101912.jpg,3024,4032,connection,1403,1956,1748,2045
MOVIE_2.mp4_frame_1110.jpg,1080,1920,connection,503,835,591,854
VID_3.mp4_frame_510.jpg,1920,1080,connection,649,466,763,484
VID_10.mp4_frame_180.jpg,2160,3840,connection,975,2152,1257,2209
MOVIE_1.mp4_frame_650.jpg,1080,1920,connection,563,859,636,878
MOVIE_2.mp4_frame_180.jpg,1080,1920,connection,475,864,575,882
MOVIE_3.mp4_frame_170.jpg,1080,1920,connection,502,827,594,845
MOVIE_1.mp4_frame_340.jpg,1080,1920,connection,529,910,610,921
